ngram	type2score_1	type2score_2	type2freq_1	type2freq_2	type2p_diff	type2s_diff	type2p_avg	type2s_ref_diff	type2shift_score
sentence	2.66000e-01	2.66000e-01	1.53349e+01	2.50333e+00	-9.04734e-04	0.00000e+00	1.03045e-03	-2.34000e-01	1.51147e-03
settlor	1.72000e-01	1.72000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-3.28000e-01	0.00000e+00
shanghai	2.66000e-01	2.66000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-2.34000e-01	0.00000e+00
shell	1.72000e-01	1.72000e-01	6.80990e+00	2.63889e+00	-4.91001e-05	0.00000e+00	6.33938e-04	-3.28000e-01	1.14979e-04
shelters	2.34000e-01	2.34000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-2.66000e-01	0.00000e+00
shipwreck	7.66000e-01	7.66000e-01	4.99174e-01	3.33333e-01	2.87073e-05	0.00000e+00	6.26216e-05	2.66000e-01	5.45175e-05
shock	7.19000e-01	7.19000e-01	8.85245e+01	2.50848e+01	-2.76722e-03	0.00000e+00	7.17633e-03	2.19000e-01	-4.32662e-03
shoot	7.34000e-01	7.34000e-01	2.63509e+02	7.24236e+01	-8.75574e-03	0.00000e+00	2.11024e-02	2.34000e-01	-1.46275e-02
shooter	7.22000e-01	7.22000e-01	6.02181e+00	2.14286e+00	-8.74419e-05	0.00000e+00	5.38562e-04	2.22000e-01	-1.38591e-04
shooting	8.12000e-01	8.12000e-01	7.34246e+00	2.19488e+00	-2.03131e-04	0.00000e+00	6.08419e-04	3.12000e-01	-4.52473e-04
shot	7.34000e-01	7.34000e-01	4.55925e+01	1.42112e+01	-1.12687e-03	0.00000e+00	3.84517e-03	2.34000e-01	-1.88257e-03
shrink	2.34000e-01	2.34000e-01	1.57538e+01	5.07955e+00	-3.50324e-04	0.00000e+00	1.34816e-03	-2.66000e-01	6.65294e-04
shy	1.40000e-01	1.40000e-01	9.30660e+00	1.23333e+00	-6.15100e-04	0.00000e+00	5.92358e-04	-3.60000e-01	1.58092e-03
skid	2.66000e-01	2.66000e-01	2.84846e+00	5.00000e-01	-1.59971e-04	0.00000e+00	1.95449e-04	-2.34000e-01	2.67251e-04
slaughter	8.91000e-01	8.91000e-01	3.76123e+00	1.76705e+00	4.43617e-05	0.00000e+00	3.85876e-04	3.91000e-01	1.23836e-04
slaughterhouse	8.59000e-01	8.59000e-01	6.69831e-02	1.06250e+00	2.38882e-04	0.00000e+00	1.25918e-04	3.59000e-01	6.12265e-04
slaughtering	8.75000e-01	8.75000e-01	1.47627e-02	0.00000e+00	-1.42749e-06	0.00000e+00	7.13745e-07	3.75000e-01	-3.82178e-06
slavery	7.50000e-01	7.50000e-01	5.60675e-01	3.33333e-01	2.27604e-05	0.00000e+00	6.55951e-05	2.50000e-01	4.06239e-05
slayer	8.44000e-01	8.44000e-01	3.82367e-01	6.11111e-01	1.04148e-04	0.00000e+00	8.90473e-05	3.44000e-01	2.55783e-04
sleepless	2.34000e-01	2.34000e-01	1.25803e-01	0.00000e+00	-1.21646e-05	0.00000e+00	6.08229e-06	-2.66000e-01	2.31015e-05
slender	1.00000e-01	1.00000e-01	5.37342e+00	2.00000e+00	-5.77348e-05	0.00000e+00	4.90719e-04	-4.00000e-01	1.64877e-04
slippery	1.81000e-01	1.81000e-01	2.92747e+00	1.42857e-01	-2.50084e-04	0.00000e+00	1.58032e-04	-3.19000e-01	5.69560e-04
sly	1.56000e-01	1.56000e-01	2.05803e+00	1.16667e-01	-1.72061e-04	0.00000e+00	1.12972e-04	-3.44000e-01	4.22574e-04
snake	7.76000e-01	7.76000e-01	7.04287e+01	4.98542e+01	4.70247e-03	0.00000e+00	9.16139e-03	2.76000e-01	9.26610e-03
snakes	8.02000e-01	8.02000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.02000e-01	0.00000e+00
sneak	2.66000e-01	2.66000e-01	4.52450e+01	1.36141e+01	-1.23116e-03	0.00000e+00	3.75942e-03	-2.34000e-01	2.05680e-03
somuchtodo	2.12000e-01	2.12000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-2.88000e-01	0.00000e+00
soready	1.25000e-01	1.25000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-3.75000e-01	0.00000e+00
sos	7.03000e-01	7.03000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.03000e-01	0.00000e+00
soscary	7.12000e-01	7.12000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.12000e-01	0.00000e+00
soulmate	6.20000e-02	6.20000e-02	4.88565e+00	1.42424e+00	-1.43527e-04	0.00000e+00	4.00658e-04	-4.38000e-01	4.48818e-04
speculation	1.76000e-01	1.76000e-01	9.68661e-01	9.09091e-02	-7.26721e-05	0.00000e+00	5.73293e-05	-3.24000e-01	1.68103e-04
spinster	2.50000e-01	2.50000e-01	1.23941e-02	0.00000e+00	-1.19845e-06	0.00000e+00	5.99226e-07	-2.50000e-01	2.13906e-06
sprite	1.25000e-01	1.25000e-01	3.74169e+00	1.16667e+00	-9.23924e-05	0.00000e+00	3.15610e-04	-3.75000e-01	2.47360e-04
spur	2.62000e-01	2.62000e-01	2.68038e+00	1.25000e+00	2.94762e-05	0.00000e+00	2.73919e-04	-2.38000e-01	-5.00853e-05
standoff	7.16000e-01	7.16000e-01	1.10794e+00	4.00000e-02	-9.78958e-05	0.00000e+00	5.81849e-05	2.16000e-01	-1.50966e-04
standstill	2.50000e-01	2.50000e-01	6.37014e-01	0.00000e+00	-6.15965e-05	0.00000e+00	3.07982e-05	-2.50000e-01	1.09941e-04
starvation	7.19000e-01	7.19000e-01	3.19070e-01	0.00000e+00	-3.08527e-05	0.00000e+00	1.54263e-05	2.19000e-01	-4.82391e-05
stealthy	2.50000e-01	2.50000e-01	1.24526e+00	1.00000e+00	1.10514e-04	0.00000e+00	1.75669e-04	-2.50000e-01	-1.97252e-04
stillness	1.88000e-01	1.88000e-01	3.46847e+00	0.00000e+00	-3.35386e-04	0.00000e+00	1.67693e-04	-3.12000e-01	7.47070e-04
stillwaiting	1.84000e-01	1.84000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-3.16000e-01	0.00000e+00
stingy	2.19000e-01	2.19000e-01	1.80956e+00	1.07143e+00	7.24434e-05	0.00000e+00	2.11199e-04	-2.81000e-01	-1.45334e-04
strangle	7.50000e-01	7.50000e-01	3.99085e+00	7.01619e+00	1.23432e-03	0.00000e+00	1.00306e-03	2.50000e-01	2.20308e-03
struggle	7.19000e-01	7.19000e-01	5.69551e+01	2.05490e+01	-7.62012e-04	0.00000e+00	5.12631e-03	2.19000e-01	-1.19143e-03
submitting	2.81000e-01	2.81000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-2.19000e-01	0.00000e+00
suffering	8.12000e-01	8.12000e-01	4.26803e+00	1.21111e+00	-1.33024e-04	0.00000e+00	3.46189e-04	3.12000e-01	-2.96309e-04
suffocating	8.58000e-01	8.58000e-01	2.24215e-03	0.00000e+00	-2.16807e-07	0.00000e+00	1.08403e-07	3.58000e-01	-5.54137e-07
suffocation	8.75000e-01	8.75000e-01	2.41507e-02	2.30303e-01	5.08477e-05	0.00000e+00	2.77591e-05	3.75000e-01	1.36133e-04
suicidal	8.98000e-01	8.98000e-01	1.63011e+00	4.65098e+00	9.16407e-04	0.00000e+00	6.15828e-04	3.98000e-01	2.60395e-03
suicide	8.79000e-01	8.79000e-01	7.56672e+00	4.85119e+00	3.88596e-04	0.00000e+00	9.25967e-04	3.79000e-01	1.05148e-03
suicidebombing	9.67000e-01	9.67000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.67000e-01	0.00000e+00
sunk	2.50000e-01	2.50000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-2.50000e-01	0.00000e+00
surprise	1.72000e-01	1.72000e-01	8.65682e+01	1.97097e+01	-3.81931e-03	0.00000e+00	6.46112e-03	-3.28000e-01	8.94376e-03
surveillance	2.81000e-01	2.81000e-01	6.87921e-01	0.00000e+00	-6.65190e-05	0.00000e+00	3.32595e-05	-2.19000e-01	1.04004e-04
swamp	2.97000e-01	2.97000e-01	1.61897e+01	2.01348e+00	-1.10051e-03	0.00000e+00	1.01522e-03	-2.03000e-01	1.59497e-03
swampy	2.50000e-01	2.50000e-01	3.01790e+00	4.00000e-02	-2.82581e-04	0.00000e+00	1.50528e-04	-2.50000e-01	5.04365e-04
sweat	2.19000e-01	2.19000e-01	1.39124e+01	9.42243e+00	8.30613e-04	0.00000e+00	1.76058e-03	-2.81000e-01	-1.66635e-03
sweating	2.98000e-01	2.98000e-01	6.03154e-02	6.00000e+00	1.37972e-03	0.00000e+00	6.95694e-04	-2.02000e-01	-1.98978e-03
swelling	2.81000e-01	2.81000e-01	4.25179e-02	5.88235e-02	9.47258e-06	0.00000e+00	8.84759e-06	-2.19000e-01	-1.48107e-05
swim	1.25000e-01	1.25000e-01	1.12150e+02	1.93226e+01	-6.38232e-03	0.00000e+00	7.65324e-03	-3.75000e-01	1.70872e-02
syllabus	1.47000e-01	1.47000e-01	3.28356e-01	0.00000e+00	-3.17506e-05	0.00000e+00	1.58753e-05	-3.53000e-01	8.00182e-05
sympathetic	9.70000e-02	9.70000e-02	1.21980e+00	1.18687e-01	-9.05413e-05	0.00000e+00	7.26785e-05	-4.03000e-01	2.60504e-04
symptom	1.33000e-01	1.33000e-01	2.79038e+00	3.02000e+00	4.27578e-04	0.00000e+00	4.83607e-04	-3.67000e-01	-1.12032e-03
synonymous	5.60000e-02	5.60000e-02	1.00000e-01	0.00000e+00	-9.66957e-06	0.00000e+00	4.83479e-06	-4.44000e-01	3.06515e-05
tactics	2.19000e-01	2.19000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-2.81000e-01	0.00000e+00
terminal	7.03000e-01	7.03000e-01	4.89765e+00	1.06167e+00	-2.28416e-04	0.00000e+00	3.59374e-04	2.03000e-01	-3.31043e-04
terrified	9.06000e-01	9.06000e-01	1.69256e+01	2.71504e+01	4.63309e-03	0.00000e+00	3.95318e-03	4.06000e-01	1.34295e-02
terrifies	7.98000e-01	7.98000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.98000e-01	0.00000e+00
terrifying	9.06000e-01	9.06000e-01	1.31551e+01	2.15554e+01	3.70567e-03	0.00000e+00	3.12488e-03	4.06000e-01	1.07412e-02
terror	9.53000e-01	9.53000e-01	1.02943e+01	2.11315e+01	3.88440e-03	0.00000e+00	2.93762e-03	4.53000e-01	1.25627e-02
terrorism	9.69000e-01	9.69000e-01	1.92742e-01	1.11111e-01	7.02106e-06	0.00000e+00	2.21479e-05	4.69000e-01	2.35092e-05
terrorist	9.72000e-01	9.72000e-01	6.72611e+00	1.55556e+00	-2.91168e-04	0.00000e+00	5.04802e-04	4.72000e-01	-9.81177e-04
terrorists	9.69000e-01	9.69000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.69000e-01	0.00000e+00
terrorize	9.22000e-01	9.22000e-01	1.92380e+00	1.48444e+00	1.56773e-04	0.00000e+00	2.64410e-04	4.22000e-01	4.72330e-04
thatmoment	2.34000e-01	2.34000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-2.66000e-01	0.00000e+00
threaten	7.34000e-01	7.34000e-01	2.66980e+01	1.56108e+01	1.02337e-03	0.00000e+00	3.09326e-03	2.34000e-01	1.70966e-03
threatening	8.75000e-01	8.75000e-01	4.15941e+00	1.14286e+00	-1.38282e-04	0.00000e+00	3.33056e-04	3.75000e-01	-3.70220e-04
thrill	2.19000e-01	2.19000e-01	5.29142e+00	5.00000e-01	-3.96194e-04	0.00000e+00	3.13560e-04	-2.81000e-01	7.94834e-04
timidity	2.97000e-01	2.97000e-01	4.00000e-01	0.00000e+00	-3.86783e-05	0.00000e+00	1.93391e-05	-2.03000e-01	5.60564e-05
toomuchtodo	2.12000e-01	2.12000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-2.88000e-01	0.00000e+00
torment	8.06000e-01	8.06000e-01	4.29971e+00	5.10952e+00	7.64157e-04	0.00000e+00	7.97843e-04	3.06000e-01	1.66942e-03
tornado	7.34000e-01	7.34000e-01	3.11123e+01	8.53705e+00	-1.03700e-03	0.00000e+00	2.48992e-03	2.34000e-01	-1.73243e-03
torture	9.84000e-01	9.84000e-01	7.77778e+00	1.21255e+01	2.04801e-03	0.00000e+00	1.77608e-03	4.84000e-01	7.07683e-03
tract	1.88000e-01	1.88000e-01	5.95194e-02	0.00000e+00	-5.75527e-06	0.00000e+00	2.87763e-06	-3.12000e-01	1.28198e-05
tragedies	7.50000e-01	7.50000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e-01	0.00000e+00
tragedy	8.59000e-01	8.59000e-01	2.19803e+00	3.72024e-01	-1.26630e-04	0.00000e+00	1.49225e-04	3.59000e-01	-3.24560e-04
trauma	8.28000e-01	8.28000e-01	1.50861e+00	1.70000e+00	2.46698e-04	0.00000e+00	2.69225e-04	3.28000e-01	5.77698e-04
traumatic	8.44000e-01	8.44000e-01	2.73606e-01	2.50000e+00	5.50858e-04	0.00000e+00	3.01886e-04	3.44000e-01	1.35288e-03
treacherous	7.50000e-01	7.50000e-01	5.81107e-01	9.09091e-02	-3.51973e-05	0.00000e+00	3.85919e-05	2.50000e-01	-6.28218e-05
treachery	8.56000e-01	8.56000e-01	1.15833e-01	4.33333e-01	8.88673e-05	0.00000e+00	5.56342e-05	3.56000e-01	2.25868e-04
treat	9.40000e-02	9.40000e-02	2.19350e+01	7.84885e+00	-3.08522e-04	0.00000e+00	1.96676e-03	-4.06000e-01	8.94282e-04
tryout	1.25000e-01	1.25000e-01	3.55557e-01	0.00000e+00	-3.43808e-05	0.00000e+00	1.71904e-05	-3.75000e-01	9.20469e-05
tryouts	2.10000e-01	2.10000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-2.90000e-01	0.00000e+00
tumor	7.66000e-01	7.66000e-01	2.10612e+00	0.00000e+00	-2.03652e-04	0.00000e+00	1.01826e-04	2.66000e-01	-3.86752e-04
turmoil	7.33000e-01	7.33000e-01	2.44366e-01	1.18452e+00	2.49908e-04	0.00000e+00	1.48583e-04	2.33000e-01	4.15717e-04
tyrannical	7.34000e-01	7.34000e-01	5.89857e-02	0.00000e+00	-5.70367e-06	0.00000e+00	2.85183e-06	2.34000e-01	-9.52866e-06
tyranny	7.50000e-01	7.50000e-01	2.42196e-01	0.00000e+00	-2.34193e-05	0.00000e+00	1.17097e-05	2.50000e-01	-4.18000e-05
tyrant	7.88000e-01	7.88000e-01	5.74829e-01	4.00000e+00	8.68120e-04	0.00000e+00	4.89643e-04	2.88000e-01	1.78498e-03
unbridled	2.71000e-01	2.71000e-01	5.00000e-01	0.00000e+00	-4.83479e-05	0.00000e+00	2.41739e-05	-2.29000e-01	7.90450e-05
uncanny	2.66000e-01	2.66000e-01	3.22635e+00	0.00000e+00	-3.11975e-04	0.00000e+00	1.55987e-04	-2.34000e-01	5.21191e-04
uncertain	1.72000e-01	1.72000e-01	4.54961e+00	5.13810e+00	7.46592e-04	0.00000e+00	8.13223e-04	-3.28000e-01	-1.74831e-03
undecided	9.80000e-02	9.80000e-02	8.18902e-02	0.00000e+00	-7.91843e-06	0.00000e+00	3.95922e-06	-4.02000e-01	2.27262e-05
unequal	2.19000e-01	2.19000e-01	1.13636e-02	0.00000e+00	-1.09882e-06	0.00000e+00	5.49408e-07	-2.81000e-01	2.20441e-06
unfamiliar	2.50000e-01	2.50000e-01	8.87363e+00	3.47323e+00	-5.59832e-05	0.00000e+00	8.30051e-04	-2.50000e-01	9.99217e-05
unfriendly	2.81000e-01	2.81000e-01	1.40689e+00	5.00000e-01	-2.05774e-05	0.00000e+00	1.25752e-04	-2.19000e-01	3.21734e-05
unorganised	1.88000e-01	1.88000e-01	1.11111e-01	0.00000e+00	-1.07440e-05	0.00000e+00	5.37198e-06	-3.12000e-01	2.39321e-05
unruly	2.81000e-01	2.81000e-01	2.33457e-01	5.00000e-01	9.28887e-05	0.00000e+00	6.90186e-05	-2.19000e-01	-1.45234e-04
unsure	1.72000e-01	1.72000e-01	3.22782e+01	8.32732e+00	-1.19817e-03	0.00000e+00	2.52208e-03	-3.28000e-01	2.80579e-03
unsurpassed	2.97000e-01	2.97000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-2.03000e-01	0.00000e+00
upheaval	7.03000e-01	7.03000e-01	4.34295e-01	0.00000e+00	-4.19945e-05	0.00000e+00	2.09972e-05	2.03000e-01	-6.08625e-05
uphill	2.03000e-01	2.03000e-01	1.50613e+00	6.66667e-01	8.31463e-06	0.00000e+00	1.49793e-04	-2.97000e-01	-1.76304e-05
validity	1.41000e-01	1.41000e-01	1.34909e+00	0.00000e+00	-1.30451e-04	0.00000e+00	6.52256e-05	-3.59000e-01	3.34352e-04
veer	2.19000e-01	2.19000e-01	1.74049e+00	2.12132e+00	3.21570e-04	0.00000e+00	3.29083e-04	-2.81000e-01	-6.45125e-04
vendetta	7.03000e-01	7.03000e-01	1.66918e-01	0.00000e+00	-1.61402e-05	0.00000e+00	8.07011e-06	2.03000e-01	-2.33920e-05
vengeance	8.44000e-01	8.44000e-01	1.51160e+00	4.44444e-01	-4.35317e-05	0.00000e+00	1.24400e-04	3.44000e-01	-1.06912e-04
venom	8.04000e-01	8.04000e-01	4.00988e+00	7.50000e-01	-2.14544e-04	0.00000e+00	2.80466e-04	3.04000e-01	-4.65641e-04
venomous	7.81000e-01	7.81000e-01	6.42656e-01	1.00000e+00	1.68784e-04	0.00000e+00	1.46534e-04	2.81000e-01	3.38609e-04
verge	2.34000e-01	2.34000e-01	7.15485e+00	3.00000e+00	9.34128e-07	0.00000e+00	6.92311e-04	-2.66000e-01	-1.77398e-06
victimized	7.34000e-01	7.34000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.34000e-01	0.00000e+00
violation	7.66000e-01	7.66000e-01	9.16929e-01	0.00000e+00	-8.86631e-05	0.00000e+00	4.43315e-05	2.66000e-01	-1.68378e-04
violence	8.12000e-01	8.12000e-01	8.37441e+00	5.46250e+00	4.51663e-04	0.00000e+00	1.03560e-03	3.12000e-01	1.00608e-03
violent	8.12000e-01	8.12000e-01	2.02513e+01	1.62198e+01	1.78734e-03	0.00000e+00	2.85189e-03	3.12000e-01	3.98130e-03
violently	8.28000e-01	8.28000e-01	7.46035e+00	3.69220e+00	1.31241e-04	0.00000e+00	7.87004e-04	3.28000e-01	3.07330e-04
volunteer	3.10000e-02	3.10000e-02	5.09254e+00	1.21627e+00	-2.11558e-04	0.00000e+00	3.86647e-04	-4.69000e-01	7.08377e-04
waiting	1.41000e-01	1.41000e-01	2.61866e+00	1.40476e+00	7.11830e-05	0.00000e+00	2.88804e-04	-3.59000e-01	-1.82445e-04
waitinggame	1.88000e-01	1.88000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-3.12000e-01	0.00000e+00
wan	2.81000e-01	2.81000e-01	2.08018e+00	0.00000e+00	-2.01144e-04	0.00000e+00	1.00572e-04	-2.19000e-01	3.14495e-04
war	9.42000e-01	9.42000e-01	4.79347e+01	1.28248e+01	-1.67351e-03	0.00000e+00	3.79833e-03	4.42000e-01	-5.28094e-03
warcrimes	7.85000e-01	7.85000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.85000e-01	0.00000e+00
ware	1.98000e-01	1.98000e-01	2.31056e+00	0.00000e+00	-2.23421e-04	0.00000e+00	1.11710e-04	-3.02000e-01	4.81717e-04
warfare	8.59000e-01	8.59000e-01	9.81228e-01	0.00000e+00	-9.48806e-05	0.00000e+00	4.74403e-05	3.59000e-01	-2.43183e-04
warlike	7.81000e-01	7.81000e-01	8.92857e-03	0.00000e+00	-8.63355e-07	0.00000e+00	4.31677e-07	2.81000e-01	-1.73204e-06
warning	2.97000e-01	2.97000e-01	1.95314e+01	6.94286e+00	-2.85322e-04	0.00000e+00	1.74595e-03	-2.03000e-01	4.13516e-04
watch	1.88000e-01	1.88000e-01	6.77850e+02	2.07766e+02	-1.75668e-02	0.00000e+00	5.67618e-02	-3.12000e-01	3.91298e-02
waver	2.19000e-01	2.19000e-01	9.10465e-01	1.42857e-01	-5.50486e-05	0.00000e+00	6.05137e-05	-2.81000e-01	1.10437e-04
weight	1.09000e-01	1.09000e-01	2.32985e+01	9.25882e+00	-1.14765e-04	0.00000e+00	2.19548e-03	-3.91000e-01	3.20368e-04
weighty	2.97000e-01	2.97000e-01	3.26602e-02	0.00000e+00	-3.15810e-06	0.00000e+00	1.57905e-06	-2.03000e-01	4.57703e-06
whatif	2.19000e-01	2.19000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-2.81000e-01	0.00000e+00
wishmeluck	2.12000e-01	2.12000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	-2.88000e-01	0.00000e+00
witchcraft	7.03000e-01	7.03000e-01	1.62361e+00	7.50000e-01	1.61979e-05	0.00000e+00	1.65095e-04	2.03000e-01	2.34757e-05
withstand	1.97000e-01	1.97000e-01	2.69700e+00	0.00000e+00	-2.60788e-04	0.00000e+00	1.30394e-04	-3.03000e-01	5.64148e-04
worship	1.72000e-01	1.72000e-01	3.06271e+00	1.00000e+00	-6.52253e-05	0.00000e+00	2.63539e-04	-3.28000e-01	1.52740e-04
wrecked	7.03000e-01	7.03000e-01	1.73019e-01	1.12500e+00	2.43061e-04	0.00000e+00	1.38261e-04	2.03000e-01	3.52268e-04
wrenching	7.50000e-01	7.50000e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e-01	0.00000e+00
yelp	2.81000e-01	2.81000e-01	4.68716e-01	2.18254e+00	4.58682e-04	0.00000e+00	2.74664e-04	-2.19000e-01	-7.17163e-04
youth	6.20000e-02	6.20000e-02	4.36688e+00	2.46667e+00	1.47358e-04	0.00000e+00	4.95938e-04	-4.38000e-01	-4.60798e-04
